# qstring	phrase	weight	tags
C2^@an	剝橘子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2bi^H	剝蒜頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2biqh	剝蒜瓣	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2h<B8	剝香蕉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2lg;A	剝豆莢	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2p1^=	剝花生	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2uh5C	剝蛋殼	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C2xd5C	剝外殼	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
C7R0J<	煨雞湯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
CE<kan	抬槓子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
CEL;J`	抬身價	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
D87Rw?	削果皮	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
D8K@9i	削竹片	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
D8KPKM|O	削馬鈴薯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
D8VO_;	削筆芯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
D8}?an	削梨子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E01_=_	撕日曆	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E078U:	撕標籤	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E08ikG	撕便條	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E0:hm0	撕舊書	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E0=1vf	撕發票	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E0B8Qd	撕膠帶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E0B_G5	撕契約	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E0p4NO	撕貼紙	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E0p70=	撕包裝	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E0pgK_Qd	撕購物袋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
E0wT_f	撕海報	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H0K@9i	劈竹片	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H0K@an	劈竹子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H0ME9R	劈柴火	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H0ME_;	劈柴薪	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H0N_QE	劈木材	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H0o=2@	劈荊棘	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H0p?Mw	劈石頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:0`B8	醃辣椒	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:6JR@	醃鹹魚	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:IFan	醃梅子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:VBap	醃蘿蔔	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:^=f<	醃生薑	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:`f`d	醃泡菜	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:bihG	醃蒜苗	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:kOp1yg	醃五花肉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
H:s:`d	醃酸菜	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
K9DJ[O	揪團體	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<>C<j	扛責任	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<Kbr\R0	扛攝影機	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<L0an	扛梯子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<L_Qd	扛布袋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<L_~\	扛布景	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<QM]O	扛行李	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<XOQd	扛米袋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<tPE0?]	扛瓦斯桶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<{J1g	扛神轎	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
M<~7?E	扛招牌	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ODF0K_	疊衣物	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ODF0U<	疊衣裳	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ODNO?E	疊紙牌	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ODR0N_	疊積木	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ODVean	疊被子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ODm:3e	疊磚塊	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ODmYcI	疊碗盤	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
OG9>tf	熬中藥	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
OGE@Mw	熬骨頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
OGk0nH	熬豬油	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
OGm0`d	熬蔬菜	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
OGx7J<	熬高湯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
QGN_^H	刨木頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
QWcV|?	攪水泥	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
QWuh5_	攪蛋液	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
S0x@Yc	沏茶葉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
SQT0n1	剖西瓜	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
TZ7WKZ	啃老本	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
TZa_XO	啃玉米	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[1U{H	綁綵球	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[782P	綁標語	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[8ian	綁辮子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[>Man	綁繩子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[G@ODVD	綁蝴蝶結	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[J1Qd	綁沙袋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[J1p7	綁沙包	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[KPRV	綁馬尾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[L_kG	綁布條	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[XDQd	綁鞋帶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[^HLP	綁頭髮	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[^H];	綁頭巾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[rFjK	綁圍裙	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[z\Qd	綁領帶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
T[{lan	綁粽子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UX68L_	扭腰部	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UXEMUd	扭瓶蓋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UXRG];	扭毛巾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UXU<0_	扭傷勢	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UXVBE0	扭螺絲	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UXcVaMMw	扭水龍頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UXg5g:	扭開關	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UXh:g:VD	扭髖關節	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
UkVBap	醬蘿蔔	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
VeC1j6lg	焙咖啡豆	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
VeT:7R	焙堅果	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
Ve`l|J	焙杏仁	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
VedRdR	焙可可	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
Vep1^=	焙花生	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
Vex@Yc	焙茶葉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
WGR@hG	撈魚苗	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
WG]1an	撈蝦子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
WG];R@	撈金魚	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
WGcVCW	撈水草	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
WGnHcV	撈油水	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
W[:LRG	紡羊毛	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
W[J1Ei	紡紗線	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
W[zIEi	紡棉線	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
Wl782P	釘標語	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
WlBYan	釘板子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
WlN_h<	釘木箱	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
Wlh<ik	釘相框	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
[j?EtO	燉排骨	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
[jR0XV	燉雞腿	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
[jVBap	燉蘿蔔	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
[jtf2i	燉藥膳	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
[juHHY	燉牛腩	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
[juOn1	燉苦瓜	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=\=uh	蒸蒸蛋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=]1an	蒸蝦子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=a_Mw	蒸芋頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=dIMw	蒸饅頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=p7an	蒸包子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=uKgc	蒸螃蟹	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=uhx7	蒸蛋糕	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=ygTJ	蒸肉圓	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=ygp7	蒸肉包	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
\=~Ix7	蒸年糕	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
]=2PVY	撐雨傘	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
^:yg	剜肉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
^YXO=_	碾米粒	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
^Yp1^=	碾花生	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
^YtOK_	碾穀物	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
^Ytf>J	碾藥丸	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
aO3>[3	擠公車	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
aO7fkO	擠隊伍	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
aO<iL0	擠電梯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
aOWY]e	擠眼淚	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
aOlglg	擠痘痘	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
aOuHsT	擠牛奶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
aOwI|f	擠顏料	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
aO|J_G	擠人潮	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
a_:jC:	熨襯衫	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
ba?EtO	剁排骨	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cO1=0J	洗窗簾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cO:_GY	洗地毯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cOIXy_	洗手帕	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cOL@m_	洗廚具	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cOTQL_	洗抹布	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cOU<BX	洗傷口	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cOXO=_	洗米粒	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cO[3an	洗車子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cO^Hw?	洗頭皮	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cO`dYc	洗菜葉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cO`dn1L_	洗菜瓜布	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cOmYcI	洗碗盤	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cO{HXD	洗球鞋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cO{fL_	洗尿布	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cY:Wha	揀好貨	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cY`dYc	揀菜葉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cYlgan	揀豆子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cYp?Mw	揀石頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cYtO=_	揀穀粒	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
cZeVWK	抿嘴唇	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e10WFk	挖寶藏	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1:_1g	挖地窖	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1:_R0	挖地基	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1?EcV29	挖排水溝	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1Ei~\	挖陷阱	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1Gfcf	挖隧道	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1W=cf	挖坑道	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1\_D;	挖樹根	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1cV~\	挖水井	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1ikp?	挖礦石	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1mlDd	挖洞穴	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1qOH<	挖土方	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
e1v?C]	挖鼻孔	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
g6g6p7	揹背包	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
g6m0p7	揹書包	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h60iQG	披戰袍	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h6=X~L	披斗篷	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h6H0Q=	披披風	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h6Q=F0	披風衣	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h6[1J1	披袈裟	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h6^HJ1	披頭紗	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h6a_];	披浴巾	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h6zI~V	披棉襖	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
h=0Th=	釘鐵釘	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
i_C1j6H1	濾咖啡渣	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
i_{@n?	濾雜質	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
jH:iDJ	揉麵團	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
kOU<BX	摀傷口	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
kOeV:1	摀嘴巴	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
kOe]3R	摀耳朵	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
m_0TvY	鋸鐵管	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
m_K@an	鋸竹子	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
m_M<];	鋸鋼筋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
m_N_BY	鋸木板	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
m_N_^H	鋸木頭	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
m_\_?0	鋸樹枝	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
m_\_D;	鋸樹根	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
m_\_yh	鋸樹幹	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
n1R@9K	刮魚鱗	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
n1[31=	刮車窗	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
n1m07R	刮蔬果	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
n1w2:1	刮鍋巴	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
n1|?pg	刮泥垢	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
o:0T?i	拴鐵鍊	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
o:>MCR	拴繩索	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
o:KPH0	拴馬匹	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
o:^=BX	拴牲口	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
o:f<>M	拴韁繩	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
o:mJo:	拴門栓	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qI3Msh	纏藤蔓	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qI<iEi	纏電線	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qIB8Qd	纏膠帶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qIE0Ei	纏絲線	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qIJ1L_	纏紗布	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qIN=Qd	纏繃帶	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qIRGEi	纏毛線	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qh4_|f	拌飼料	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qhBL:i	拌涼麵	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qhJ1A1	拌沙拉	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
qhcV|?	拌水泥	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
t2QM]O	拖行李	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zO9Rw2	煮火鍋	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zO:iEi	煮麵線	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zO:ikG	煮麵條	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zOC1j6	煮咖啡	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zOC1j6lg	煮咖啡豆	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zOJ<TJ	煮湯圓	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zOT0th	煮稀飯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zO`MJ<	煮濃湯	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zO`f:i	煮泡麵	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zOa_XO	煮玉米	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
zOcVQW	煮水餃	-1.500000	chiaki-synthetic-overlay,reviewed,single-char-collocation
